url_product,product_internal_id,product_code,product_name,product_brand,product_category,variant,price,cav_points,description,member_price,normal_price,stock,image_url,vinyard,strain,harvest,origin,line,format,type,alcohol_degrees,blend,guard,pairing,Frescor,Cuerpo,Dulzura,Astringencia
https://cav.cl//tienda/producto/almaviva-epu-2019-en-estuche-30972,14025,30972,Almaviva Epu 2019 En Estuche,Almaviva,Ensamblaje Tinto,Ensamblaje Tinto,42990,No score available,"Rojo rubí, ribetes violetas. Notas frutales, florales y especiadas, de gran complejidad, frutilla, guinda, tabaco, mora, cuero, tierra de hojas. En boca es de acidez alta, fresco y elegante, taninos integrados, potentes.",Socio: $42.990,Normal: $49.990,Stock: 11,https://cav.cl/storage/sku_images/30972.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/miguel-torres-manso-de-velasco-2019-30348,13645,30348,Miguel Torres Manso De Velasco 2019,Miguel Torres,Tinto,Cabernet Sauvignon,71000,No score available,,Socio: $63.900,Normal: $71.000,Stock: 7,https://cav.cl/storage/sku_images/30348.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/bisquertt-tralca-2015-26142,10767,26142,Bisquertt Tralca 2015,Bisquertt,Ensamblaje Tinto,Sin Informacion,38490,93,"Aromas a mora, guinda seca, notas a chocolate amargo, hojas de tabaco, eucalipto, regaliz, cardamomo. En boca tiene una acidez media-alta, notas a chocolate amargo, tanino intenso, especiado, jugoso.",Socio: $38.490,Normal: $54.990,Stock: 41,https://cav.cl/storage/sku_images/26142.jpg,,,,,,,,,,,,0.8,1.0,0.2,0.4
https://cav.cl//tienda/producto/concha-y-toro-terrunyo-carmenere-2021-31586,14332,31586,Concha y Toro Terrunyo Carmenere 2021,Concha Y Toro,Tinto,Carmenere,24990,No score available,"Rojo violeta profundo. Nariz a frutilla macerada, higo seco, chocolate amargo, notas especiadas. En la boca es dulce, de cuerpo medio, sabroso. Buen largo.",Socio: $24.990,Normal: $30.990,Stock: 3,https://cav.cl/storage/sku_images/31586.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/la-rosa-cornellana-volcano-sedimentario-carmenere-2020-30744,13883,30744,La Rosa Cornellana Volcano Sedimentario Carmenere 2020,La Rosa,Tinto,Carmenere,16490,No score available,,Socio: $16.490,Normal: $22.000,Stock: 37,https://cav.cl/storage/sku_images/30744.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/la-rosa-cornellana-volcano-sedimentario-cabernet-franc-2020-30743,13884,30743,La Rosa Cornellana Volcano Sedimentario Cabernet Franc 2020,La Rosa,Tinto,Cabernet Franc,16490,No score available,,Socio: $16.490,Normal: $22.000,Stock: 29,https://cav.cl/storage/sku_images/30743.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/aresti-codigo-de-familia-380-2014-28978,12878,28978,Aresti Codigo De Familia 380 2014,Aresti,Ensamblaje Tinto,Sin Informacion,44990,93,"Rojo granate con ribetes rubíes. Aromas a frutas rojas y negras, moras, arándanos, grosellas, especias dulces, clavo de olor, cardamomo, licor de moras. En boca es de acidez alta, buen volumen y estructura, tanino potente, fruta madura, algo floral.",Socio: $44.990,Normal: $59.990,Stock: 29,https://cav.cl/storage/sku_images/28978.jpg,,,,,,,,,,,,0.8,0.8,0.2,0.2
https://cav.cl//tienda/producto/valle-secreto-profundo-ensamblaje-tinto-2017-29662,13355,29662,Valle Secreto Profundo Ensamblaje Tinto 2017,Valle Secreto,Ensamblaje Tinto,Ensamblaje Tinto,48600,No score available,"Rojo cereza con ribetes ocres. En nariz es de frutas maduras, mora, arándano, confitura de higos, algo de cuero, establo, hojas de tabaco, pimentón rojo asado. En boca es de acidez media-alta, tanino licoroso. En boca es dulce, maduro, de tanino medio.",Socio: $48.600,Normal: $54.000,Stock: 7,https://cav.cl/storage/sku_images/29662.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/chateau-los-boldos-amalia-blend-2017-30735,13939,30735,Chateau Los Boldos Amalia Blend 2017,Chateau Los Boldos,Ensamblaje Tinto,Sin Informacion,67990,93,"Rojo rubí. Aromas a frutas negras y rojas maduras, cereza, mora, arándano, ciruela, notas a chocolate bitter, tabaco, cedro, licor de higos. En boca tiene una acidez media, tanino sedoso y especiado.",Socio: $61.191,Normal: $67.990,Stock: 28,https://cav.cl/storage/sku_images/30735.jpg,,,,,,,,,,,,0.8,0.8,0.2,0.2
https://cav.cl//tienda/producto/valdivieso-caballo-loco-grand-cru-blanc-de-noir-23844,9229,23844,Valdivieso Caballo Loco Grand Cru Blanc De Noir,Valdivieso,Espumoso,Pinot Noir,21990,94,"Dorado brillante, con burbujas pequeñitas. Nariz a lima, manzana verde, frambuesa, pimienta blanca. En la boca es jugoso, de acidez media, lineal, muy cítrica.",Socio: $19.791,Normal: $21.990,Stock: 50+,https://cav.cl/storage/sku_images/23844.jpg,,,,,,,,,,,,0.8,0.6,0.6,0.6
https://cav.cl//tienda/producto/la-rosa-la-rosa-cabernet-franc-2019-28532,12550,28532,La Rosa La Rosa Cabernet Franc 2019,La Rosa,Tinto,Cabernet Franc,26500,92,,Socio: $23.850,Normal: $26.500,Stock: 35,https://cav.cl/storage/sku_images/28532.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/ps-garcia-bravado-ensamblaje-tinto-2019-30196,13540,30196,P.s. Garcia Bravado Ensamblaje Tinto 2019,P.s. Garcia,Ensamblaje Tinto,Sin Informacion,15990,93,"Rojo violáceo intenso y oscuro. Aromas a arándanos, grosellas negras, cardamomo, cuero, mentol y charcutería. En boca es de acidez media-alta, taninos firmes y bien integrados, de fruta negra madura, especias dulces, flores y final medio-largo.",Socio: $14.391,Normal: $15.990,Stock: 40,https://cav.cl/storage/sku_images/30196.jpg,,,,,,,,,,,,0.8,1.0,0.4,1.0
https://cav.cl//tienda/producto/arboleda-sauvignon-blanc-2022-31075,14097,31075,Arboleda Sauvignon Blanc 2022,Arboleda,Blanco,Sauvignon Blanc,18190,92,"Amarillo plata ligero. Nariz muy herbal, cítrico, ají verde, lima, pimienta blanca, cebollín. En la boca es frutal, jugoso, cítrico, lineal.",Socio: $16.371,Normal: $18.190,Stock: 41,https://cav.cl/storage/sku_images/31075.jpg,,,,,,,,,,,,1.0,0.6,0.6,0.4
https://cav.cl//tienda/producto/siete-perros-cabernet-sauvignon-2022-31210,14140,31210,Siete Perros Cabernet Sauvignon 2022,Casa Libre,Tinto,Cabernet Sauvignon,8990,92,"Rojo guinda con ribetes violetas, opaco. Aromas frutales, cereza, mora, notas a grafito, algo mentolado, cuero. En boca tiene acidez media y tanino potente, es estructurado y de final medio.",Socio: $8.091,Normal: $8.990,Stock: 14,https://cav.cl/storage/sku_images/31210.jpg,,,,,,,,,,,,1.0,1.0,0.4,0.4
https://cav.cl//tienda/producto/casas-del-bosque-gran-reserva-pinot-noir-2020-29314,13104,29314,Casas Del Bosque Gran Reserva Pinot Noir 2020,Casas Del Bosque,Tinto,Pinot Noir,15000,No score available,"Rojo teja. Nariz a pimienta, frutillas maceradas, hojas de té, carbón; sanguíneo. En la boca es jugoso, frutal, de cuerpo medio. Mineral en el fondo.",Socio: $13.500,Normal: $15.000,Stock: 1,https://cav.cl/storage/sku_images/29314.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/morande-adventure-bestiario-marssanne-roussanne-viognier-2021-30823,13984,30823,Morande Adventure Bestiario Marssanne / Roussanne / Viognier 2021,Morande Adventure,Ensamblaje Blanco,Sin Informacion,12990,95,"Amarillo dorado intenso con ribetes verdosos. Aromas a piña madura, flores blancas y chirimoya con notas a caramelo, vainilla y miel. En boca es de acidez media-alta, con notas frutales y melosas, y final medio.",Socio: $11.691,Normal: $12.990,Stock: 50+,https://cav.cl/storage/sku_images/30823.jpg,,,,,,,,,,,,1.0,1.0,0.4,0.4
https://cav.cl//tienda/producto/undurraga-aliwen-sauvignon-blanc-reserva-2021-28585,12566,28585,Undurraga Aliwen Sauvignon Blanc Reserva 2021,Undurraga,Blanco,Sauvignon Blanc,4990,90,"Amarillo verdoso brillante. Aromas de origen vegetal, tallos, suaves espárragos. Boca jugosa, salina, muy cítrica, persistente.",Socio: $4.491,Normal: $4.990,Stock: 50+,https://cav.cl/storage/sku_images/28585.jpg,,,,,,,,,,,,1.0,0.4,0.4,0.2
https://cav.cl//tienda/producto/terramater-vineyard-reserve-cabernet-sauvignon-carmenere-2021-30634,13857,30634,Terramater Vineyard Reserve Cabernet Sauvignon/ Carmenere 2021,Terramater,Ensamblaje Tinto,Sin Informacion,5450,89,"Rojo cereza oscuro, opaco. Aromas de fruta roja madura, algo terroso, de especias dulces, suave fondo de madera. Boca jugosa, madura, de tanino algo seco.",Socio: $4.905,Normal: $5.450,Stock: 50+,https://cav.cl/storage/sku_images/30634.jpg,,,,,,,,,,,,0.6,0.6,0.6,0.6
https://cav.cl//tienda/producto/errazuriz-aconcagua-cuvee-chardonnay-gran-reserva-2021-30046,13482,30046,Errazuriz Aconcagua Cuvee Chardonnay Gran Reserva 2021,Errazuriz,Blanco,Chardonnay,8990,91,"Amarillo dorado intenso y brillante. En nariz es frutal: notas cítricas, lima, piña verde, algo herbal. En boca es de acidez media, fresco, jugoso, cítrico.",Socio: $8.091,Normal: $8.990,Stock: 50+,https://cav.cl/storage/sku_images/30046.jpg,,,,,,,,,,,,0.8,0.8,0.2,0.2
https://cav.cl//tienda/producto/carmen-frida-kahlo-gran-cuvee-extra-brut-750cc-29324,13122,29324,Carmen Frida Kahlo Gran Cuvee Extra Brut 750cc,Carmen,Espumoso,Espumoso,9300,No score available,,Socio: $8.370,Normal: $9.300,Stock: 50+,https://cav.cl/storage/sku_images/29324.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/dona-dominga-carmenere-gran-reserva-2021-30243,13585,30243,Doña Dominga Carmenere Gran Reserva 2021,Casa Silva,Tinto,Carmenere,9590,No score available,"Rojo guinda con violeta, opaco. Aromas de fruta roja madura, suaves especias, algo de tostado. Boca golosa, compacta, densa, jugosa.",Socio: $8.631,Normal: $9.590,Stock: 44,https://cav.cl/storage/sku_images/30243.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/cremaschi-furlotti-edicion-limitada-de-familia-2017-27736,11905,27736,Cremaschi Furlotti Edicion Limitada De Familia 2017,Cremaschi Furlotti,Ensamblaje Tinto,Ensamblaje Tinto,10500,No score available,,Socio: $9.450,Normal: $10.500,Stock: 8,https://cav.cl/storage/sku_images/27736.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/odfjell-orzada-carmenere-2020-29119,12978,29119,Odfjell Orzada Carmenere 2020,Odfjell,Tinto,Carmenere,13900,No score available,,Socio: $12.510,Normal: $13.900,Stock: 7,https://cav.cl/storage/sku_images/29119.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/villasenor-invitis-limited-edition-petit-verdot-2017-28626,12598,28626,Villaseñor Invitis Limited Edition Petit Verdot 2017,Villaseñor,Tinto,Petit Verdot,15990,No score available,"Rojo cereza negra intenso. Aromas a mora, arándano, grosella roja, guinda, cuero, tabaco, pimienta negra, regaliz. En boca es de acidez alta, taninos abundantes, de gran estructura y potencia.",Socio: $14.391,Normal: $15.990,Stock: 16,https://cav.cl/storage/sku_images/28626.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/calyptra-gran-cabernet-sauvignon-2019-31434,14273,31434,Calyptra Gran Cabernet Sauvignon 2019,Calyptra,Tinto,Cabernet Sauvignon,25990,93,"Rojo rubí con tintes granates. Aromas a grosellas rojas, moras, licor de moras, mentol, regaliz, cuero, tabaco, rosas y café tostado. En boca es de acidez media-alta, taninos sauves y bien integrados, es de buean estructura y carácter varietal, mentolado y especiado.",Socio: $23.391,Normal: $25.990,Stock: 10,https://cav.cl/storage/sku_images/31434.jpg,,,,,,,,,,,,0.8,1.0,0.4,1.0
https://cav.cl//tienda/producto/catena-malbec-2020-30993,14043,30993,Catena Malbec 2020,Catena Zapata,Tinto,Malbec,26900,No score available,,Socio: $24.210,Normal: $26.900,Stock: 6,https://cav.cl/storage/sku_images/30993.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/sideral-ensamblaje-tinto-2021-31026,14061,31026,Sideral Ensamblaje Tinto 2021,San Pedro,Ensamblaje Tinto,Ensamblaje Tinto,29990,No score available,"Rojo cereza oscuro, algo opaco. Aromas de frutos rojos, berries, maduros, especias dulces, suave tostado. Boca compacta, fresca, jugosa, larga, persistente. Mezcla perfecta de concentración y elegancia.",Socio: $26.991,Normal: $29.990,Stock: 9,https://cav.cl/storage/sku_images/31026.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/perez-cruz-liguai-blend-2020-30788,13911,30788,Perez Cruz Liguai Blend 2020,Perez Cruz,Ensamblaje Tinto,Ensamblaje Tinto,34990,No score available,"Rojo cereza. Nariz ahumada, especiada, animal, mucho tomillo, laurel. En la boca es frutal, de cuerpo medio, de rica intensidad media.",Socio: $31.491,Normal: $34.990,Stock: 4,https://cav.cl/storage/sku_images/30788.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/cremaschi-furlotti-infinitus-cabernet-sauvignonnebbiolo-2019-28373,12458,28373,Cremaschi Furlotti Infinitus Cabernet Sauvignon/Nebbiolo 2019,Cremaschi Furlotti,Ensamblaje Tinto,Sin Informacion,5990,90,"Rojo guinda con ribetes violetas. En nariz es especiado y frutal, romero, cardamomo, frutillas, cereza, mora, casis, tabaco. En boca es de acidez media-alta, taninos medios, jóvenes.",Socio: $5.391,Normal: $5.990,Stock: 7,https://cav.cl/storage/sku_images/28373.jpg,,,,,,,,,,,,0.8,0.8,0.2,0.2
https://cav.cl//tienda/producto/undurraga-extra-brut-750cc-20871,2155,20871,Undurraga Extra Brut 750cc,Undurraga,Espumoso,Sin Informacion,7090,91,"Amarillo plata brillante. Burbujas pequeñas, lineales, explosivas. Nariz a miel, peras blancas maduras, hojas verdes. Hinojo. En la boca es jugoso, cítrico, lineal. Sabroso.",Socio: $6.381,Normal: $7.090,Stock: 19,https://cav.cl/storage/sku_images/20871.jpg,,,,,,,,,,,,0.8,0.6,0.6,0.6
https://cav.cl//tienda/producto/carmen-grande-vidure-gran-reserva-2022-31399,14226,31399,Carmen Grande Vidure Gran Reserva 2022,Carmen,Ensamblaje Tinto,Ensamblaje Tinto,8090,No score available,"Rojo cereza negra, limpio y brillante. Aromas a grosella negra, murta, frutilla, canela, clavo de olor y café. En boca es de acidez mediaalta, taninos abundantes y bien integrados, es de buena estructura y potencia, balanceado y de final medio-largo.",Socio: $7.281,Normal: $8.090,Stock: 50+,https://cav.cl/storage/sku_images/31399.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/las-veletas-estate-carmenere-2019-31346,14182,31346,Las Veletas Estate Carmenere 2019,Las Veletas,Tinto,Carmenere,8990,No score available,,Socio: $8.091,Normal: $8.990,Stock: 31,https://cav.cl/storage/sku_images/31346.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/errazuriz-aconcagua-cuvee-syrah-gran-reserva-2019-28612,12641,28612,Errazuriz Aconcagua Cuvee Syrah Gran Reserva 2019,Errazuriz,Tinto,Shiraz,8990,91,"Rojo cereza oscuro. Aromas frutales rojos maduros, especias tostadas, algo de compota. Boca tersa, jugosa, con peso frutal.",Socio: $8.091,Normal: $8.990,Stock: 3,https://cav.cl/storage/sku_images/28612.jpg,,,,,,,,,,,,0.8,0.6,0.6,0.6
https://cav.cl//tienda/producto/dussaillant-lehmann-nikita-brut-750cc-28234,12329,28234,Dussaillant Lehmann Nikita Brut 750cc,Domaine Dussaillant Lehmann,Espumoso,Sin Informacion,8990,91,"Amarillo medio, ribetes verdosos. Burbuja mediana, forma corona. Intensidad aromática media, notas a levaduras, crema, frutos secos, piña madura. En boca tiene acidez media, volumen y cuerpo medio, notas a miel, crema, piña.",Socio: $8.091,Normal: $8.990,Stock: 50+,https://cav.cl/storage/sku_images/28234.jpg,,,,,,,,,,,,1.0,0.8,0.2,0.2
https://cav.cl//tienda/producto/delapierre-etiqueta-negra-cava-brut-750cc-31002,14086,31002,Delapierre Etiqueta Negra Cava Brut 750cc,Codorniu,Espumoso,Sin Informacion,9990,92,"Amarillo dorado intenso con ribetes damascos. Burbuja fina y constante que forma corona. En nariz tiene notas tostadas, levaduras, manzana roja, ciruelas amarillas. En boca es de acidez media, cremoso, de buen volumen y cuerpo medio.",Socio: $8.991,Normal: $9.990,Stock: 50+,https://cav.cl/storage/sku_images/31002.jpg,,,,,,,,,,,,1.0,1.0,0.4,0.4
https://cav.cl//tienda/producto/cono-sur-single-vineyard-n28-la-rinconada-carmenere-2021-31242,14122,31242,Cono Sur Single Vineyard N°28 La Rinconada Carmenere 2021,Cono Sur,Tinto,Carmenere,10990,No score available,,Socio: $9.891,Normal: $10.990,Stock: 19,https://cav.cl/storage/sku_images/31242.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/santa-cruz-chaman-gran-reserva-carmenere-2021-31040,14069,31040,Santa Cruz Chaman Gran Reserva Carmenere 2021,Santa Cruz,Tinto,Carmenere,12990,No score available,"Rojo cereza oscuro. Aromas de berries rojos, cerezas negras, hierbas medicinales, suaves especias. Boca fresca, jugosa, de media profundidad.",Socio: $11.691,Normal: $12.990,Stock: 50+,https://cav.cl/storage/sku_images/31040.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/undurraga-th-carignan-maule-2021-30870,13963,30870,Undurraga TH Carignan Maule 2021,Undurraga,Tinto,Carignan,13490,No score available,,Socio: $12.141,Normal: $13.490,Stock: 14,https://cav.cl/storage/sku_images/30870.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/undurraga-th-merlot-casablanca-2021-30343,13642,30343,Undurraga TH Merlot Casablanca 2021,Undurraga,Tinto,Merlot,13490,95,,Socio: $12.141,Normal: $13.490,Stock: 13,https://cav.cl/storage/sku_images/30343.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/miguel-torres-almado-ensamblaje-tinto-2018-29469,13240,29469,Miguel Torres Almado Ensamblaje Tinto 2018,Miguel Torres,Ensamblaje Tinto,Ensamblaje Tinto,20890,92,,Socio: $18.801,Normal: $20.890,Stock: 17,https://cav.cl/storage/sku_images/29469.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/casas-del-bosque-la-trampa-ensamblaje-tinto-2020-en-caja-de-madera-31603,14343,31603,Casas Del Bosque La Trampa Ensamblaje Tinto 2020 En Caja De Madera,Casas Del Bosque,Ensamblaje Tinto,Ensamblaje Tinto,67500,No score available,,Socio: $60.750,Normal: $67.500,Stock: 1,https://cav.cl/storage/sku_images/31603.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/casa-donoso-evolucion-carmenere-reserva-2021-29502,13287,29502,Casa Donoso Evolucion Carmenere Reserva 2021,Casa Donoso,Tinto,Carmenere,5000,89,"Rojo cereza con violeta. Aromas muy frutales rojos, con típicos toques vegetales. Boca jugosa, media, algo golosa, pero amable.",Socio: $4.500,Normal: $5.000,Stock: 50+,https://cav.cl/storage/sku_images/29502.jpg,,,,,,,,,,,,0.8,0.6,0.6,0.4
https://cav.cl//tienda/producto/estampa-viognier-chardonnay-reserva-2019-26427,10962,26427,Estampa Viognier / Chardonnay Reserva 2019,Estampa,Ensamblaje Blanco,Sin Informacion,5690,90,"Amarillo plata. Nariz a cítricos como lima, hojas verdes, caramelo, piña. En boca es maduro, dulce, de cuerpo medio. Agradable acidez.",Socio: $5.121,Normal: $5.690,Stock: 2,https://cav.cl/storage/sku_images/26427.jpg,,,,,,,,,,,,0.4,0.6,0.8,0.4
https://cav.cl//tienda/producto/san-pedro-castillo-de-molina-carmenere-gran-reserva-2022-30991,14041,30991,San Pedro Castillo De Molina Carmenere Gran Reserva 2022,San Pedro,Tinto,Carmenere,8490,No score available,"Rojo cereza limpio y brillante. Aromas a frambuesa, murta, guinda, mora, pimienta negra, mentol y canela.",Socio: $7.641,Normal: $8.490,Stock: 50+,https://cav.cl/storage/sku_images/30991.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/santa-ema-chardonnay-gran-reserva-2022-31160,14103,31160,Santa Ema Chardonnay Gran Reserva 2022,Santa Ema,Blanco,Chardonnay,10900,No score available,,Socio: $9.810,Normal: $10.900,Stock: 35,https://cav.cl/storage/sku_images/31160.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/luis-felipe-edwards-vado-brut-750cc-28083,12236,28083,Luis Felipe Edwards Vado Brut 750cc,Luis Felipe Edwards,Espumoso,Sin Informacion,10900,92,"Amarillo plateado, limpio y brillante,burbuja pequeña y constante, que forma corona. Intensidad aromática media,notas a levaduras, pan tostado,caramelo, pomelo. En boca acidez media, cremoso, notas a caramelo,vainilla, pimienta blanca, final medio.",Socio: $9.810,Normal: $10.900,Stock: 50+,https://cav.cl/storage/sku_images/28083.jpg,,,,,,,,,,,,1.0,1.0,0.4,0.4
https://cav.cl//tienda/producto/errazuriz-max-carmenere-2021-31164,14107,31164,Errazuriz Max Carmenere 2021,Errazuriz,Tinto,Carmenere,13990,No score available,"Rojo cereza oscuro. Aromas de fruta madura, roja, especiada, balanceada. Boca jugosa, tersa, media, de buena textura, final levemente amargo.",Socio: $12.591,Normal: $13.990,Stock: 50+,https://cav.cl/storage/sku_images/31164.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/undurraga-th-rarities-montepulciano-2020-30144,13512,30144,Undurraga TH Rarities Montepulciano 2020,Undurraga,Tinto,Montepulciano,14990,No score available,,Socio: $13.491,Normal: $14.990,Stock: 32,https://cav.cl/storage/sku_images/30144.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/miguel-torres-cordillera-de-los-andes-reserva-especial-chardonnay-2021-30072,13449,30072,Miguel Torres Cordillera De Los Andes Reserva Especial Chardonnay 2021,Miguel Torres,Blanco,Chardonnay,15290,No score available,,Socio: $13.761,Normal: $15.290,Stock: 33,https://cav.cl/storage/sku_images/30072.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/maturana-wines-negra-san-francisco-2022-30643,13819,30643,Maturana Wines Negra San Francisco 2022,Maturana Wines,Tinto,San Francisco,15500,No score available,"Rojo guinda de buena intensidad y brillo. Aromas a moras, guindas, cereza negra fresca, violetas, té negro y arándanos. En boca es fresco, jugoso, de taninos suaves y bien integrados. Es floral, frutoso, especiado y de final medio-largo.",Socio: $13.950,Normal: $15.500,Stock: 24,https://cav.cl/storage/sku_images/30643.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/miguel-torres-sangre-de-toro-blend-reserva-2018-30543,13772,30543,Miguel Torres Sangre De Toro Blend Reserva 2018,Torres,Ensamblaje Tinto,Ensamblaje Tinto,15900,No score available,"Rojo rubí con ribetes violetas. Aromas frutales rojos y negros, licor de casis, regaliz, cuero, tabaco, cedro y mentol. En boca es de acidez media-alta, taninos sedosos, de buena estructura y persistencia.",Socio: $14.310,Normal: $15.900,Stock: 20,https://cav.cl/storage/sku_images/30543.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/casa-silva-fervor-brut-750cc-23877,9283,23877,Casa Silva Fervor Brut 750cc,Casa Silva,Espumoso,Sin Informacion,16900,93,"Amarillo plata con burbujas pequeñas y finas, que forman corona. Nariz perfumada, melón, mango, flores blancas, algo de miel. En la boca es jugoso, maduro, de tono cítrico en el paladar medio. Buen balance.",Socio: $15.210,Normal: $16.900,Stock: 43,https://cav.cl/storage/sku_images/23877.jpg,,,,,,,,,,,,0.8,0.6,0.6,0.4
https://cav.cl//tienda/producto/achaval-ferrer-mendoza-malbec-2021-31264,14131,31264,Achaval Ferrer Mendoza Malbec 2021,Achaval Ferrer,Tinto,Malbec,19900,93,,Socio: $17.910,Normal: $19.900,Stock: 50+,https://cav.cl/storage/sku_images/31264.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/koyle-royale-carmenere-2020-31031,14066,31031,Koyle Royale Carmenere 2020,Koyle,Tinto,Carmenere,20490,No score available,,Socio: $18.441,Normal: $20.490,Stock: 7,https://cav.cl/storage/sku_images/31031.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/la-rosa-cornellana-volcano-sedimentario-syrah-2020-30595,13781,30595,La Rosa Cornellana Volcano Sedimentario Syrah 2020,La Rosa,Tinto,Syrah,16490,94,,Socio: $16.490,Normal: $22.000,Stock: 28,https://cav.cl/storage/sku_images/30595.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/valle-secreto-origen-syrah-2019-28103,12198,28103,Valle Secreto Origen Syrah 2019,Valle Secreto,Tinto,Syrah,26900,No score available,,Socio: $24.210,Normal: $26.900,Stock: 50+,https://cav.cl/storage/sku_images/28103.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/santa-rita-triple-c-2020-31072,14094,31072,Santa Rita Triple C 2020,Santa Rita,Ensamblaje Tinto,Ensamblaje Tinto,29990,No score available,,Socio: $26.991,Normal: $29.990,Stock: 41,https://cav.cl/storage/sku_images/31072.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/valdivieso-caballo-loco-grand-cru-curico-2021-30532,13764,30532,Valdivieso Caballo Loco Grand Cru Curico 2021,Valdivieso,Ensamblaje Tinto,Ensamblaje Tinto,34990,No score available,,Socio: $31.491,Normal: $34.990,Stock: 41,https://cav.cl/storage/sku_images/30532.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/caliterra-carmenere-reserva-2021-30026,13432,30026,Caliterra Carmenere Reserva 2021,Caliterra,Tinto,Carmenere,5390,87,,Socio: $4.851,Normal: $5.390,Stock: 50+,https://cav.cl/storage/sku_images/30026.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/san-pedro-castillo-de-molina-late-harvest-2021-500cc-28671,12634,28671,San Pedro Castillo De Molina Late Harvest 2021 500Cc,San Pedro,Dulce,Late Harvest,5490,No score available,,Socio: $4.941,Normal: $5.490,Stock: 50+,https://cav.cl/storage/sku_images/28671.jpg,,,,,,,,,,,,,,,
https://cav.cl//tienda/producto/undurraga-brut-750cc-7883,2000,7883,Undurraga Brut 750cc,Undurraga,Espumoso,Sin Informacion,5690,89,"Amarillo verdoso suave. Burbuja pequeña, no muy abundante. Aromas de fruta madura, simple, limpia. Boca compacta, jugosa, de leve dulzor, algo de manzana.",Socio: $5.121,Normal: $5.690,Stock: 20,https://cav.cl/storage/sku_images/7883.jpg,,,,,,,,,,,,0.8,0.6,0.6,0.2
https://cav.cl//tienda/producto/san-esteban-in-situ-carmenere-reserva-2020-31545,14371,31545,San Esteban In Situ Carmenere Reserva 2020,In Situ,Tinto,Carmenere,5990,88,"Rojo cereza oscuro, algo opaco. Aromas de fruta roja muy madura, algo evolucionado. Boca madura, golosa, media.",Socio: $5.391,Normal: $5.990,Stock: 50+,https://cav.cl/storage/sku_images/31545.jpg,,,,,,,,,,,,0.6,0.6,0.6,0.4
https://cav.cl//tienda/producto/korta-selected-vineyard-reserve-cabernet-sauvignon-2021-30919,14029,30919,Korta Selected Vineyard Reserve Cabernet Sauvignon 2021,Korta,Tinto,Cabernet Sauvignon,5990,88,"Rojo rubí. Aromas a mora, guinda, frutilla, café tostado, nuez moscada, eucalipto y pimienta negra. En boca es de acidez media, taninos abundantes, fruta negra y roja madura, y final medio-corto.",Socio: $5.391,Normal: $5.990,Stock: 50+,https://cav.cl/storage/sku_images/30919.jpg,,,,,,,,,,,,0.8,0.8,0.4,0.8
